mileage,year_of_production,horse_power,engine_size,seats,price_ksh,fuel_type,transmission,car_name,body_type,annual_insurance,condition,source
"12,000km",2022/4,,"1,490cc",5,17730.0,PETROL,AT,,SUV,,,SBT-Japan
"39,000km",2021/9,,"1,790cc",5,17590.0,PETROL,AT,,SUV,,,SBT-Japan
"11,000km",2023/11,,"1,790cc",5,17580.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"29,000km",2022/3,,"1,490cc",5,17570.0,PETROL,AT,,SUV,,,SBT-Japan
"17,000km",2023/2,,"1,790cc",5,17500.0,PETROL,AT,,SUV,,,SBT-Japan
"23,000km",2022/2,,"1,490cc",5,17470.0,PETROL,AT,,SUV,,,SBT-Japan
"38,000km",2022/7,,"1,490cc",5,17470.0,PETROL,AT,,SUV,,,SBT-Japan
"21,000km",2020/2,,"1,980cc",5,17390.0,PETROL,AT,,SUV,,,SBT-Japan
"97,000km",2013/6,,"2,690cc",7,17360.0,PETROL,AT,,SUV,,,SBT-Japan
"59,000km",2022/2,,"1,790cc",5,17290.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"85,000km",2012/2,,"2,690cc",7,17220.0,PETROL,AT,,SUV,,,SBT-Japan
"399,000km",1998/10,,"7,960cc",3,17180.0,DIESEL,6MT,,Truck,,,SBT-Japan
"198,000km",2014/1,,"3,950cc",7,17140.0,PETROL,AT,,SUV,,,SBT-Japan
"94,000km",2019/10,,"1,980cc",5,17130.0,PETROL,AT,,SUV,,,SBT-Japan
"16,000km",2022/2,,"1,490cc",5,17040.0,PETROL,AT,,SUV,,,SBT-Japan
"81,000km",2020/3,,"2,000cc",,17000.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"99,000km",2012/12,,"2,690cc",7,16960.0,PETROL,AT,,SUV,,,SBT-Japan
"37,000km",2021/11,,"1,490cc",5,16960.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"46,000km",2022/12,,"1,490cc",5,16850.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"23,000km",2022/10,,"1,490cc",5,16820.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"131,000km",2014/2,,"4,600cc",8,16790.0,PETROL,AT,,SUV,,,SBT-Japan
"1,000km",2025/1,,"1,490cc",5,16790.0,PETROL,AT,,SUV,,,SBT-Japan
"19,000km",2022/11,,"1,990cc",5,16690.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"50,000km",2022/8,,"1,490cc",5,16650.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"416,000km",2013/2,,"4,000cc",29,16640.0,DIESEL,AT,,Bus,,,SBT-Japan
"12,000km",2022/12,,"1,490cc",5,16600.0,PETROL,AT,,SUV,,,SBT-Japan
"15,000km",2023/4,,"1,790cc",5,16520.0,PETROL,AT,,SUV,,,SBT-Japan
"449,000km",1998/3,,"8,200cc",3,16460.0,DIESEL,6MT,,Truck,,,SBT-Japan
"36,000km",2022/9,,"2,480cc",5,16440.0,PETROL,AT,,SUV,,,SBT-Japan
"28,000km",2023/3,,"1,490cc",5,16440.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"136,000km",2012/1,,"2,690cc",7,16440.0,PETROL,AT,,SUV,,,SBT-Japan
"399,000km",2017/1,,"2,990cc",29,16340.0,DIESEL,DUONIC,,Bus,,,SBT-Japan
"52,000km",2021/12,,"2,260cc",5,16310.0,DIESEL,AT,,Wagon,,,SBT-Japan
"148,000km",2012/10,,"2,690cc",7,16260.0,PETROL,AT,,SUV,,,SBT-Japan
"154,000km",2012/5,,"2,690cc",7,16240.0,PETROL,AT,,SUV,,,SBT-Japan
"19,000km",2023/11,,"1,490cc",5,16170.0,PETROL,AT,,SUV,,,SBT-Japan
"46,000km",2007/11,,"4,660cc",8,16130.0,PETROL,AT,,SUV,,,SBT-Japan
"45,000km",2020/10,,"1,990cc",5,16110.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"74,000km",1996/3,,"7,540cc",2,16080.0,DIESEL,MT,,Truck,,,SBT-Japan
"49,000km",2022/7,,"2,180cc",5,15980.0,DIESEL,AT,,SUV,,,SBT-Japan
"162,000km",2020/1,,"2,260cc",8,15960.0,DIESEL,AT,,Wagon,,,SBT-Japan
"2,000km",2024/3,,"1,490cc",5,15890.0,PETROL,AT,,SUV,,,SBT-Japan
"124,000km",2019/5,,"1,990cc",5,15790.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"55,000km",2020/12,,"1,980cc",7,15760.0,PETROL,AT,,Wagon,,,SBT-Japan
"63,000km",2019/6,,"2,700cc",,15760.0,PETROL,AT,,Wagon,,,SBT-Japan
"51,000km",2019/10,,"1,980cc",5,15760.0,PETROL,AT,,SUV,,,SBT-Japan
"57,000km",2015/3,,"2,690cc",5,15720.0,PETROL,AT,,SUV,,,SBT-Japan
"107,000km",2019/3,,"1,980cc",5,15620.0,PETROL,AT,,SUV,,,SBT-Japan
"53,000km",2021/5,,"2,180cc",7,15520.0,DIESEL,AT,,SUV,,,SBT-Japan
"72,000km",2019/4,,"1,990cc",5,15520.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"136,000km",2010/10,,"2,690cc",7,15500.0,PETROL,AT,,SUV,,,SBT-Japan
"75,000km",2019/3,,"1,980cc",5,15480.0,PETROL,AT,,SUV,,,SBT-Japan
"42,000km",2023/4,,"1,990cc",5,15420.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"373,000km",2002/6,,"8,200cc",2,15380.0,DIESEL,6MT,,Truck,,,SBT-Japan
"108,000km",2020/7,,"2,690cc",10,15380.0,PETROL,AT,,Wagon,,,SBT-Japan
"118,000km",2020/7,,"2,690cc",10,15330.0,PETROL,AT,,Wagon,,,SBT-Japan
"117,000km",2020/7,,"2,690cc",10,15320.0,PETROL,AT,,Wagon,,,SBT-Japan
"123,000km",2020/7,,"2,690cc",10,15240.0,PETROL,AT,,Wagon,,,SBT-Japan
"59,000km",2022/2,,"1,490cc",5,15220.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"46,000km",2022/2,,"2,180cc",7,15210.0,DIESEL,AT,,SUV,,,SBT-Japan
"63,000km",2021/6,,"1,980cc",8,15070.0,PETROL,AT,,Wagon,,,SBT-Japan
"60,000km",2022/9,,"1,490cc",5,14940.0,PETROL,AT,,SUV,,,SBT-Japan
"32,000km",2021/4,,"2,180cc",5,14920.0,DIESEL,AT,,SUV,,,SBT-Japan
"318,000km",2014/11,,"5,120cc",2,14900.0,DIESEL,6MT,,Truck,,,SBT-Japan
"81,000km",2021/2,,"1,980cc",7,14890.0,PETROL,AT,,Wagon,,,SBT-Japan
"86,000km",2020/2,,"1,980cc",7,14730.0,PETROL,AT,,Wagon,,,SBT-Japan
"290,000km",2001/9,,"8,200cc",3,14720.0,DIESEL,6MT,,Truck,,,SBT-Japan
"120,000km",2013/4,,"2,690cc",5,14550.0,PETROL,AT,,SUV,,,SBT-Japan
"111,000km",2010/2,,"2,690cc",7,14500.0,PETROL,AT,,SUV,,,SBT-Japan
"263,000km",1987/4,,"3,560cc",3,14440.0,DIESEL,MT,,Truck,,,SBT-Japan
"12,000km",2020/1,,"1,490cc",5,14400.0,PETROL,AT,,Sedan,,,SBT-Japan
"111,000km",1992/4,,"4,210cc",3,14360.0,DIESEL,MT,,Truck,,,SBT-Japan
"87,000km",2019/3,,"1,490cc",5,14250.0,HYBRID(PETROL),AT,,Sedan,,,SBT-Japan
"253,000km",2005/9,,"4,000cc",29,14220.0,DIESEL,AT,,Bus,,,SBT-Japan
"53,000km",2022/12,,"1,790cc",5,14210.0,PETROL,AT,,SUV,,,SBT-Japan
"45,000km",2019/12,,"2,480cc",5,14200.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"146,000km",2019/7,,"2,490cc",8,14120.0,PETROL,AT,,Mini Van,,,SBT-Japan
"101,000km",1988/10,,"3,560cc",3,14110.0,DIESEL,MT,,Truck,,,SBT-Japan
"7,000km",2024/5,,"1,190cc",5,14000.0,PETROL,AT,,SUV,,,SBT-Japan
"55,000km",2020/2,,"1,490cc",5,13980.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"78,000km",2020/10,,"1,790cc",5,13930.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"52,000km",2021/6,,"2,180cc",5,13910.0,DIESEL,AT,,SUV,,,SBT-Japan
"37,000km",2020/12,,"1,790cc",5,13900.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"52,000km",2021/3,,"2,000cc",,13870.0,DIESEL,AT,,Hatchback,,,SBT-Japan
"63,000km",2020/5,,"1,390cc",5,13750.0,PETROL,AT,,Hatchback,,,SBT-Japan
"61,000km",2022/1,,"1,190cc",5,13750.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"280,000km",2009/7,,"4,000cc",26,13730.0,DIESEL,AT,,Bus,,,SBT-Japan
"42,000km",2020/1,,"1,490cc",5,13700.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"238,000km",2007/4,,"12,880cc",2,13650.0,DIESEL,7MT,,Truck,,,SBT-Japan
"20,000km",2020/3,,"1,790cc",5,13630.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"51,000km",2016/8,,"1,990cc",5,13620.0,PETROL,AT,,Sedan,,,SBT-Japan
"59,000km",2020/1,,"1,490cc",5,13600.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"60,000km",2020/3,,"1,490cc",5,13590.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"59,000km",2019/1,,"1,980cc",7,13570.0,PETROL,AT,,Wagon,,,SBT-Japan
"75,000km",2021/2,,"1,990cc",5,13530.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"53,000km",2020/3,,"1,490cc",5,13530.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"79,000km",2020/1,,"1,490cc",5,13530.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"252,000km",2006/7,,"12,880cc",2,13530.0,DIESEL,7MT,,Truck,,,SBT-Japan
"305,000km",2007/12,,"4,000cc",29,13520.0,DIESEL,AT,,Bus,,,SBT-Japan
"78,000km",2021/1,,"1,190cc",5,13490.0,PETROL,AT,,SUV,,,SBT-Japan
"80,000km",2020/11,,"1,990cc",5,13460.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"37,000km",2020/3,,"1,490cc",5,13460.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"32,000km",2020/3,,"1,490cc",5,13460.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"37,000km",2020/5,,"1,790cc",5,13430.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"113,000km",2019/8,,"2,490cc",8,13390.0,PETROL,AT,,Mini Van,,,SBT-Japan
"35,000km",2020/7,,"1,490cc",5,13390.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"35,000km",2020/1,,"1,490cc",5,13370.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"67,000km",2022/8,,"1,490cc",5,13360.0,PETROL,AT,,SUV,,,SBT-Japan
"101,000km",2017/6,,"1,990cc",5,13360.0,PETROL,AT,,SUV,,,SBT-Japan
"84,000km",2019/9,,"1,980cc",7,13360.0,PETROL,AT,,Wagon,,,SBT-Japan
"34,000km",2020/3,,"1,490cc",5,13360.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"107,000km",2019/8,,"1,980cc",7,13360.0,PETROL,AT,,Wagon,,,SBT-Japan
"42,000km",2020/3,,"1,490cc",5,13360.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"33,000km",2020/5,,"1,500cc",,13360.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"35,000km",2020/1,,"1,490cc",5,13310.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"75,000km",2017/6,,"1,990cc",5,13290.0,PETROL,AT,,Sedan,,,SBT-Japan
"68,000km",2021/1,,"1,990cc",5,13260.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"32,000km",2021/9,,"2,480cc",5,13220.0,PETROL,AT,,SUV,,,SBT-Japan
"42,000km",2020/1,,"1,790cc",5,13210.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"56,000km",2020/3,,"1,490cc",5,13210.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"108,000km",2020/2,,"1,790cc",5,13190.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"122,000km",2019/4,,"2,490cc",8,13160.0,PETROL,AT,,Mini Van,,,SBT-Japan
"92,000km",2015/3,,"2,490cc",7,13160.0,PETROL,AT,,Mini Van,,,SBT-Japan
"36,000km",2020/6,,"1,490cc",5,13140.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"38,000km",2020/2,,"1,790cc",5,13120.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"37,000km",2017/3,,"1,190cc",5,13090.0,PETROL,AT,,SUV,,,SBT-Japan
"290,000km",2007/2,,"4,000cc",29,13090.0,DIESEL,AT,,Bus,,,SBT-Japan
"84,000km",2020/5,,"1,790cc",5,,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"45,000km",2020/1,,"1,790cc",5,13050.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"44,000km",2019/5,,"1,190cc",5,13050.0,PETROL,AT,,SUV,,,SBT-Japan
"43,000km",2019/1,,"1,190cc",5,13050.0,PETROL,AT,,SUV,,,SBT-Japan
"43,000km",2020/1,,"1,490cc",5,13020.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"1,000km",2023/12,,650cc,4,13020.0,HYBRID(PETROL),AT,,Wagon,,,SBT-Japan
"85,000km",2020/4,,"1,790cc",5,13020.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"159,000km",2016/8,,"1,980cc",5,13020.0,PETROL,AT,,SUV,,,SBT-Japan
"251,000km",2018/3,,"2,690cc",10,13020.0,PETROL,AT,,Wagon,,,SBT-Japan
"86,000km",2020/1,,"1,790cc",5,13000.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"74,000km",2020/1,,"1,790cc",5,12950.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"62,000km",2020/6,,"1,490cc",5,12950.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"44,000km",2020/9,,"1,490cc",5,12930.0,PETROL,AT,,SUV,,,SBT-Japan
"78,000km",2020/2,,"1,790cc",5,12930.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"94,000km",2020/5,,"1,790cc",5,12900.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"71,000km",2016/12,,"1,980cc",5,12900.0,PETROL,AT,,SUV,,,SBT-Japan
"96,000km",2020/4,,"1,490cc",5,12900.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"107,000km",2017/2,,"1,980cc",5,12890.0,PETROL,AT,,SUV,,,SBT-Japan
"102,000km",2020/2,,"1,790cc",5,12880.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"31,000km",2021/2,,"1,490cc",5,12850.0,HYBRID(PETROL),AT,,Sedan,,,SBT-Japan
"95,000km",2003/6,,"4,890cc",3,12850.0,DIESEL,MT,,Truck,,,SBT-Japan
"115,000km",2017/3,,"2,490cc",5,12820.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"46,000km",2019/3,,"1,490cc",5,12810.0,PETROL,AT,,SUV,,,SBT-Japan
"182,000km",2019/3,,"2,990cc",3,12770.0,DIESEL,MT,,Truck,,,SBT-Japan
"98,000km",2016/9,,"1,990cc",5,12740.0,PETROL,AT,,Sedan,,,SBT-Japan
"94,000km",2020/2,,"1,990cc",3[6],12740.0,PETROL,AT,,Van,,,SBT-Japan
"42,000km",2020/1,,"1,190cc",5,12680.0,PETROL,AT,,SUV,,,SBT-Japan
"65,000km",2020/3,,"1,490cc",5,12680.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"69,000km",2017/5,,"1,980cc",5,12680.0,PETROL,AT,,SUV,,,SBT-Japan
"201,000km",2017/5,,"2,980cc",3,12660.0,DIESEL,5MT,,Van,,,SBT-Japan
"80,000km",2020/2,,"2,180cc",6,12640.0,DIESEL,AT,,SUV,,,SBT-Japan
"22,000km",2020/7,,"1,490cc",5,12640.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"222,000km",2001/7,,"4,610cc",3,12610.0,DIESEL,MT,,Truck,,,SBT-Japan
"18,000km",2022/4,,"1,190cc",5,12580.0,PETROL,6MT,,Hatchback,,,SBT-Japan
"23,000km",2020/9,,"1,490cc",5,12540.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"142,000km",2019/2,,"1,980cc",7,12500.0,PETROL,AT,,Wagon,,,SBT-Japan
"116,000km",2020/2,,"1,990cc",3[6],12500.0,PETROL,AT,,Van,,,SBT-Japan
"96,000km",2015/7,,"2,000cc",,12470.0,PETROL,AT,,SUV,,,SBT-Japan
"37,000km",2019/3,,"1,490cc",5,12440.0,PETROL,AT,,SUV,,,SBT-Japan
"20,000km",2022/1,,"1,190cc",5,12440.0,PETROL,6MT,,Hatchback,,,SBT-Japan
"81,000km",2017/4,,"1,980cc",5,12440.0,PETROL,AT,,SUV,,,SBT-Japan
"35,000km",2019/10,,"1,490cc",5,12430.0,PETROL,AT,,SUV,,,SBT-Japan
"74,000km",2020/3,,"1,990cc",5,12420.0,DIESEL,AT,,SUV,,,SBT-Japan
"137,000km",2020/2,,"1,990cc",3[6],12410.0,PETROL,AT,,Van,,,SBT-Japan
"11,000km",2023/6,,"1,190cc",5,12380.0,PETROL,AT,,SUV,,,SBT-Japan
"72,000km",1997/10,,"4,160cc",29,12370.0,DIESEL,AT,,Bus,,,SBT-Japan
"231,000km",2016/2,,"3,000cc",,12360.0,DIESEL,AT,,Van,,,SBT-Japan
"16,000km",2019/7,,"1,490cc",5,12330.0,PETROL,AT,,Sedan,,,SBT-Japan
"3,000km",2023/6,,"1,190cc",5,12330.0,PETROL,AT,,SUV,,,SBT-Japan
"74,000km",2017/3,,"2,000cc",,12330.0,PETROL,AT,,SUV,,,SBT-Japan
"8,000km",2023/9,,"1,190cc",5,12290.0,PETROL,AT,,SUV,,,SBT-Japan
"104,000km",2015/4,,"2,980cc",5,12280.0,DIESEL,AT,,SUV,,,SBT-Japan
"99,000km",2020/3,,"1,490cc",5,12180.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"57,000km",2020/3,,"1,490cc",5,12160.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"112,000km",2020/2,,"1,490cc",5,12160.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"34,000km",2022/3,,"1,190cc",5,12130.0,PETROL,AT,,Hatchback,,,SBT-Japan
"83,000km",2018/7,,"1,190cc",5,12130.0,PETROL,AT,,SUV,,,SBT-Japan
"766,000km",2007/1,,"4,890cc",3,12110.0,DIESEL,6MT,,Truck,,,SBT-Japan
"86,000km",2020/2,,"1,990cc",5,12110.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"99,000km",2019/12,,"1,980cc",7,12080.0,PETROL,AT,,Wagon,,,SBT-Japan
"209,000km",2014/10,,"1,990cc",5,12080.0,PETROL,AT,,SUV,,,SBT-Japan
"348,000km",1994/7,,"7,410cc",3,12060.0,DIESEL,6MT,,Truck,,,SBT-Japan
"38,000km",2021/7,,"1,990cc",5,12060.0,PETROL,AT,,SUV,,,SBT-Japan
"293,000km",2004/1,,"8,200cc",2,12060.0,DIESEL,6MT,,Truck,,,SBT-Japan
"12,000km",2017/7,,"1,490cc",5,12060.0,PETROL,AT,,Sedan,,,SBT-Japan
"127,000km",2017/3,,"1,980cc",5,12060.0,PETROL,AT,,SUV,,,SBT-Japan
"223,000km",1995/4,,"4,210cc",26,12050.0,DIESEL,MT,,Bus,,,SBT-Japan
"89,000km",2015/8,,"1,990cc",5,12050.0,PETROL,AT,,SUV,,,SBT-Japan
,,,,,12010.0,,,,,,,SBT-Japan
"40,000km",2017/9,,"1,190cc",5,12000.0,PETROL,AT,,SUV,,,SBT-Japan
"42,000km",2017/2,,"1,190cc",5,11990.0,PETROL,AT,,SUV,,,SBT-Japan
"64,000km",2019/4,,"1,490cc",5,11990.0,PETROL,AT,,SUV,,,SBT-Japan
"116,000km",2017/3,,"1,980cc",5,11990.0,PETROL,AT,,SUV,,,SBT-Japan
"87,000km",2017/1,,"1,980cc",5,11990.0,PETROL,AT,,SUV,,,SBT-Japan
"139,000km",2013/9,,"2,990cc",3,11940.0,DIESEL,6MT,,Truck,,,SBT-Japan
"73,000km",2019/5,,"1,490cc",5,11920.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"63,000km",2023/3,,"1,490cc",5,11920.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"39,000km",2019/3,,"1,490cc",5,11910.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"51,000km",2019/8,,"1,490cc",5,11910.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"79,000km",2019/6,,"1,490cc",5,11910.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"93,000km",2002/6,,"12,880cc",2,11880.0,DIESEL,7MT,,Truck,,,SBT-Japan
"33,000km",2019/3,,"1,490cc",5,11870.0,PETROL,AT,,SUV,,,SBT-Japan
"73,000km",2016/9,,"1,940cc",5,11870.0,DIESEL,AT,,Sedan,,,SBT-Japan
"57,000km",2015/7,,"1,990cc",5,11870.0,PETROL,AT,,SUV,,,SBT-Japan
"73,000km",2019/6,,"1,490cc",5,11860.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"58,000km",2019/9,,"1,490cc",5,11860.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"119,000km",2016/6,,"1,980cc",5,11850.0,PETROL,AT,,SUV,,,SBT-Japan
"114,000km",2017/3,,"2,490cc",8,11850.0,PETROL,AT,,Mini Van,,,SBT-Japan
"106,000km",2018/3,,"1,980cc",7,11850.0,PETROL,AT,,Wagon,,,SBT-Japan
"161,000km",2017/2,,"2,490cc",5,11840.0,HYBRID(PETROL),AT,,Sedan,,,SBT-Japan
"123,000km",2019/1,,"1,490cc",5,11830.0,PETROL,AT,,Sedan,,,SBT-Japan
"56,000km",2016/9,,"1,990cc",5,11830.0,PETROL,AT,,Sedan,,,SBT-Japan
"194,000km",2004/12,,"4,890cc",29,11820.0,DIESEL,6MT,,Bus,,,SBT-Japan
"43,000km",2022/9,,"1,990cc",3[9],11820.0,PETROL,AT,,Van,,,SBT-Japan
"71,000km",2020/2,,"1,790cc",5,11800.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"58,000km",2016/6,,"1,980cc",5,11790.0,PETROL,AT,,SUV,,,SBT-Japan
"40,000km",2017/2,,"1,490cc",5,11790.0,PETROL,AT,,Sedan,,,SBT-Japan
"46,000km",2017/2,,"1,990cc",5,11790.0,PETROL,AT,,Sedan,,,SBT-Japan
"72,000km",2019/2,,"1,490cc",5,11780.0,PETROL,AT,,SUV,,,SBT-Japan
"51,000km",2019/10,,"1,490cc",5,11760.0,HYBRID(PETROL),AT,,Sedan,,,SBT-Japan
"127,000km",2016/4,,"2,490cc",8,11750.0,PETROL,AT,,Mini Van,,,SBT-Japan
"94,000km",2020/1,,"1,790cc",5,11740.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"100,000km",2019/2,,"1,490cc",5,11740.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"86,000km",2019/3,,"1,490cc",5,11740.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"41,000km",2016/11,,"1,980cc",5,11650.0,PETROL,AT,,SUV,,,SBT-Japan
"156,000km",2018/1,,"1,490cc",5,11650.0,PETROL,AT,,Sedan,,,SBT-Japan
"17,000km",2022/6,,"1,190cc",5,11650.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"516,000km",2010/2,,"4,890cc",29,11620.0,DIESEL,MT,,Bus,,,SBT-Japan
"137,000km",1991/7,,"17,730cc",2,11580.0,DIESEL,7MT,,Truck,,,SBT-Japan
"81,000km",2016/2,,"1,980cc",5,11570.0,PETROL,AT,,SUV,,,SBT-Japan
"164,000km",2015/12,,"1,990cc",5,11560.0,PETROL,AT,,SUV,,,SBT-Japan
"108,000km",2019/3,,"1,490cc",5,11530.0,PETROL,AT,,Sedan,,,SBT-Japan
"23,000km",2022/10,,"1,190cc",5,11530.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"23,000km",2022/1,,"1,190cc",5,11530.0,HYBRID(PETROL),AT,,Hatchback,,,SBT-Japan
"88,000km",2017/2,,"1,980cc",7,11530.0,PETROL,AT,,Wagon,,,SBT-Japan
"76,000km",2017/5,,"1,980cc",7,11530.0,PETROL,AT,,Wagon,,,SBT-Japan
"69,000km",2017/5,,"1,980cc",7,11530.0,PETROL,AT,,Wagon,,,SBT-Japan
"101,000km",2008/12,,"2,690cc",8,11510.0,PETROL,AT,,SUV,,,SBT-Japan
"79,000km",2017/9,,"1,490cc",5,11510.0,PETROL,AT,,Sedan,,,SBT-Japan
"76,000km",2020/2,,"2,500cc",,11500.0,PETROL,AT,,SUV,,,SBT-Japan
"62,000km",2019/7,,"1,490cc",5,11490.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"98,000km",2019/12,,"1,490cc",5,11480.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"187,000km",1994/12,,"3,560cc",,11460.0,DIESEL,MT,,Truck,,,SBT-Japan
"173,000km",1993/8,,"7,960cc",3,11450.0,DIESEL,6MT,,Truck,,,SBT-Japan
"157,000km",1997/1,,"8,220cc",2,11410.0,DIESEL,6MT,,Truck,,,SBT-Japan
"104,000km",2020/1,,"1,490cc",5,11410.0,PETROL,AT,,Sedan,,,SBT-Japan
"50,000km",2019/10,,"1,790cc",5,11390.0,HYBRID(PETROL),AT,,SUV,,,SBT-Japan
"155,000km",2018/1,,"1,490cc",5,11360.0,PETROL,AT,,Sedan,,,SBT-Japan
"77,000km",2019/5,,"1,980cc",8,11350.0,PETROL,AT,,Wagon,,,SBT-Japan
"116,000km",2008/8,,"2,690cc",8,11350.0,PETROL,AT,,SUV,,,SBT-Japan
"156,000km",2013/3,,"4,000cc",3+39/1.5,11330.0,DIESEL,MT,,Bus,,,SBT-Japan
"158,000km",2013/3,,"4,000cc",3+39/1.5,11330.0,DIESEL,MT,,Bus,,,SBT-Japan
"81,000km",2021/1,,"1,990cc",5,11320.0,PETROL,AT,,SUV,,,SBT-Japan
"165,000km",1990/5,,"3,660cc",3,11320.0,DIESEL,MT,,Truck,,,SBT-Japan
"13,000km",2022/7,,"1,190cc",5,11310.0,PETROL,AT,,SUV,,,SBT-Japan
"111,000km",2005/8,,"4,890cc",3,11310.0,DIESEL,6MT,,Truck,,,SBT-Japan
"155,000km",2007/2,,"2,690cc",15,11260.0,PETROL,AT,,Wagon,,,SBT-Japan
"105,000km",2018/7,,"1,990cc",3,11230.0,PETROL,5MT,,Van,,,SBT-Japan
"132,000km",2016/12,,"1,190cc",5,11220.0,PETROL,AT,,SUV,,,SBT-Japan
"82,000km",2019/5,,"1,980cc",8,11220.0,PETROL,AT,,Wagon,,,SBT-Japan
"86,000km",2020/1,,"1,980cc",8,11210.0,PETROL,AT,,Wagon,,,SBT-Japan
"58,000km",2021/12,,"1,490cc",5,11190.0,PETROL,AT,,SUV,,,SBT-Japan
"64,000km",2017/8,,"1,990cc",5,11170.0,PETROL,AT,,SUV,,,SBT-Japan
"165,000km",2005/3,,"2,690cc",8,11170.0,PETROL,AT,,SUV,,,SBT-Japan
